Running feature generation
[1018/5000] baseline_solvable | ok | ETA 253.3min
[1019/5000] baseline_solvable | ok | ETA 253.0min
[1020/5000] baseline_solvable | unsolvable | ETA 252.7min
[1021/5000] baseline_solvable | unsolvable | ETA 254.2min
[1022/5000] baseline_solvable | ok | ETA 253.9min
[1023/5000] baseline_solvable | ok | ETA 253.6min
[1024/5000] baseline_solvable | ok | ETA 253.3min
[1025/5000] baseline_solvable | ok | ETA 253.8min
[1026/5000] baseline_solvable | timeout | ETA 261.2min
[1027/5000] baseline_solvable | ok | ETA 264.3min
[1028/5000] baseline_solvable | ok | ETA 264.4min
[1029/5000] baseline_solvable | ok | ETA 264.8min
[1030/5000] baseline_solvable | ok | ETA 264.4min
[1031/5000] baseline_solvable | ok | ETA 264.1min
[1032/5000] baseline_solvable | ok | ETA 263.9min
[1033/5000] baseline_solvable | ok | ETA 263.6min
[1034/5000] baseline_solvable | unsolvable | ETA 263.4min
[1035/5000] baseline_solvable | timeout | ETA 270.8min
[1036/5000] baseline_solvable | ok | ETA 271.9min
[1037/5000] baseline_solvable | timeout | ETA 279.2min
[1038/5000] baseline_solvable | unsolvable | ETA 279.6min
[1039/5000] baseline_solvable | unsolvable | ETA 280.1min
[1040/5000] baseline_solvable | ok | ETA 280.6min
[1041/5000] baseline_solvable | ok | ETA 280.5min
[1042/5000] baseline_solvable | ok | ETA 285.2min
[1043/5000] baseline_solvable | unsolvable | ETA 285.0min
[1044/5000] baseline_solvable | ok | ETA 284.6min
[1045/5000] baseline_solvable | ok | ETA 284.6min
[1046/5000] baseline_solvable | ok | ETA 284.4min
[1047/5000] baseline_solvable | unsolvable | ETA 286.6min
[1048/5000] baseline_solvable | ok | ETA 286.7min
[1049/5000] baseline_solvable | unsolvable | ETA 286.6min
[1050/5000] baseline_solvable | ok | ETA 286.3min
[1051/5000] baseline_solvable | unsolvable | ETA 288.6min
[1052/5000] baseline_solvable | ok | ETA 288.3min
[1053/5000] baseline_solvable | unsolvable | ETA 289.3min
[1054/5000] baseline_solvable | ok | ETA 288.9min
[1055/5000] baseline_solvable | ok | ETA 288.6min
[1056/5000] baseline_solvable | ok | ETA 288.2min
[1057/5000] baseline_solvable | ok | ETA 288.0min
[1058/5000] baseline_solvable | ok | ETA 287.6min
[1059/5000] baseline_solvable | ok | ETA 287.3min
[1060/5000] baseline_solvable | ok | ETA 289.2min
[1061/5000] baseline_solvable | ok | ETA 289.3min
[1062/5000] baseline_solvable | ok | ETA 289.0min
[1063/5000] baseline_solvable | ok | ETA 289.0min
[1064/5000] baseline_solvable | unsolvable | ETA 288.7min
[1065/5000] baseline_solvable | unsolvable | ETA 288.5min
[1066/5000] baseline_solvable | unsolvable | ETA 288.5min
[1067/5000] baseline_solvable | timeout | ETA 295.6min
[1068/5000] baseline_solvable | ok | ETA 295.2min
[1069/5000] baseline_solvable | ok | ETA 295.0min
[1070/5000] baseline_solvable | ok | ETA 294.9min
[1071/5000] baseline_solvable | timeout | ETA 301.8min
[1072/5000] baseline_solvable | unsolvable | ETA 302.4min
[1073/5000] baseline_solvable | ok | ETA 302.1min
[1074/5000] baseline_solvable | ok | ETA 301.7min
[1075/5000] baseline_solvable | timeout | ETA 308.7min
[1076/5000] baseline_solvable | unsolvable | ETA 308.5min
[1077/5000] baseline_solvable | ok | ETA 308.7min
[1078/5000] baseline_solvable | unsolvable | ETA 309.9min
[1079/5000] baseline_solvable | ok | ETA 309.5min
[1080/5000] baseline_solvable | ok | ETA 309.6min
[1081/5000] baseline_solvable | ok | ETA 309.6min
[1082/5000] baseline_solvable | unsolvable | ETA 309.3min
[1083/5000] baseline_solvable | ok | ETA 312.8min
[1084/5000] baseline_solvable | ok | ETA 312.9min
[1085/5000] baseline_solvable | ok | ETA 313.2min
[1086/5000] baseline_solvable | unsolvable | ETA 312.9min
[1087/5000] baseline_solvable | unsolvable | ETA 312.5min
[1088/5000] baseline_solvable | ok | ETA 312.4min
[1089/5000] baseline_solvable | ok | ETA 312.0min
[1090/5000] baseline_solvable | ok | ETA 311.6min
[1091/5000] baseline_solvable | ok | ETA 312.1min
[1092/5000] baseline_solvable | unsolvable | ETA 311.8min
[1093/5000] baseline_solvable | ok | ETA 312.0min
[1094/5000] baseline_solvable | ok | ETA 311.9min
[1095/5000] baseline_solvable | ok | ETA 311.8min
[1096/5000] baseline_solvable | ok | ETA 312.4min
[1097/5000] baseline_solvable | ok | ETA 312.0min
[1098/5000] baseline_solvable | ok | ETA 311.7min
[1099/5000] baseline_solvable | ok | ETA 311.7min
[1100/5000] baseline_solvable | unsolvable | ETA 317.6min
[1101/5000] baseline_solvable | ok | ETA 317.6min
[1102/5000] baseline_solvable | ok | ETA 317.3min
[1103/5000] baseline_solvable | ok | ETA 317.1min
[1104/5000] baseline_solvable | ok | ETA 316.8min
[1105/5000] baseline_solvable | ok | ETA 316.4min
[1106/5000] baseline_solvable | ok | ETA 316.1min
[1107/5000] baseline_solvable | ok | ETA 315.8min
[1108/5000] baseline_solvable | ok | ETA 315.4min
[1109/5000] baseline_solvable | unsolvable | ETA 318.8min
[1110/5000] baseline_solvable | ok | ETA 323.3min
[1111/5000] baseline_solvable | ok | ETA 323.2min
[1112/5000] baseline_solvable | unsolvable | ETA 328.0min
[1113/5000] baseline_solvable | ok | ETA 328.0min
[1114/5000] baseline_solvable | ok | ETA 328.2min
[1115/5000] baseline_solvable | ok | ETA 327.8min
[1116/5000] baseline_solvable | ok | ETA 327.5min
[1117/5000] baseline_solvable | unsolvable | ETA 327.1min
[1118/5000] baseline_solvable | unsolvable | ETA 328.1min
[1119/5000] baseline_solvable | ok | ETA 333.8min
[1120/5000] baseline_solvable | ok | ETA 333.4min
[1121/5000] baseline_solvable | unsolvable | ETA 333.3min
[1122/5000] baseline_solvable | ok | ETA 332.9min
[1123/5000] baseline_solvable | ok | ETA 332.5min
[1124/5000] baseline_solvable | ok | ETA 332.2min
[1125/5000] baseline_solvable | ok | ETA 332.6min
[1126/5000] baseline_solvable | unsolvable | ETA 332.9min
[1127/5000] baseline_solvable | unsolvable | ETA 332.8min
[1128/5000] baseline_solvable | ok | ETA 333.7min
[1129/5000] baseline_solvable | unsolvable | ETA 333.7min
[1130/5000] baseline_solvable | ok | ETA 334.2min
[1131/5000] baseline_solvable | ok | ETA 333.8min
[1132/5000] baseline_solvable | ok | ETA 333.6min
[1133/5000] baseline_solvable | ok | ETA 333.2min
[1134/5000] baseline_solvable | ok | ETA 332.9min
[1135/5000] baseline_solvable | unsolvable | ETA 333.0min
[1136/5000] baseline_solvable | timeout | ETA 339.4min
[1137/5000] baseline_solvable | timeout | ETA 345.9min
[1138/5000] baseline_solvable | ok | ETA 345.5min
[1139/5000] baseline_solvable | ok | ETA 345.2min
[1140/5000] baseline_solvable | ok | ETA 344.8min
[1141/5000] baseline_solvable | ok | ETA 344.4min
[1142/5000] baseline_solvable | ok | ETA 344.2min
[1143/5000] baseline_solvable | timeout | ETA 350.5min
[1144/5000] baseline_solvable | ok | ETA 350.5min
[1145/5000] baseline_solvable | ok | ETA 350.1min
[1146/5000] baseline_solvable | ok | ETA 349.7min
[1147/5000] baseline_solvable | ok | ETA 349.3min
[1148/5000] baseline_solvable | ok | ETA 349.0min
[1149/5000] baseline_solvable | ok | ETA 348.6min
[1150/5000] baseline_solvable | unsolvable | ETA 350.5min
[1151/5000] baseline_solvable | ok | ETA 350.3min
[1152/5000] baseline_solvable | unsolvable | ETA 350.2min
[1153/5000] baseline_solvable | ok | ETA 349.8min
[1154/5000] baseline_solvable | ok | ETA 349.9min
[1155/5000] baseline_solvable | ok | ETA 349.5min
[1156/5000] baseline_solvable | unsolvable | ETA 349.2min
[1157/5000] baseline_solvable | ok | ETA 348.8min
[1158/5000] baseline_solvable | ok | ETA 348.4min
[1159/5000] baseline_solvable | ok | ETA 349.2min
[1160/5000] baseline_solvable | unsolvable | ETA 349.1min
[1161/5000] baseline_solvable | timeout | ETA 355.3min
[1162/5000] baseline_solvable | unsolvable | ETA 355.4min
[1163/5000] baseline_solvable | ok | ETA 361.5min
[1164/5000] baseline_solvable | ok | ETA 361.1min
[1165/5000] baseline_solvable | unsolvable | ETA 360.9min
[1166/5000] baseline_solvable | ok | ETA 360.6min
[1167/5000] baseline_solvable | ok | ETA 360.2min
[1168/5000] baseline_solvable | unsolvable | ETA 360.1min
[1169/5000] baseline_solvable | unsolvable | ETA 359.7min
[1170/5000] baseline_solvable | ok | ETA 359.3min
[1171/5000] baseline_solvable | ok | ETA 358.9min
[1172/5000] baseline_solvable | ok | ETA 358.6min
[1173/5000] baseline_solvable | ok | ETA 358.2min
[1174/5000] baseline_solvable | ok | ETA 359.8min
[1175/5000] baseline_solvable | ok | ETA 359.4min
[1176/5000] baseline_solvable | timeout | ETA 365.5min
[1177/5000] baseline_solvable | unsolvable | ETA 365.1min
[1178/5000] baseline_solvable | ok | ETA 364.8min
[1179/5000] baseline_solvable | ok | ETA 364.4min
[1180/5000] baseline_solvable | ok | ETA 367.4min
[1181/5000] baseline_solvable | ok | ETA 367.1min
[1182/5000] baseline_solvable | ok | ETA 366.7min
[1183/5000] baseline_solvable | unsolvable | ETA 366.3min
[1184/5000] baseline_solvable | ok | ETA 365.9min
[1185/5000] baseline_solvable | unsolvable | ETA 365.6min
[1186/5000] baseline_solvable | ok | ETA 367.7min
[1187/5000] baseline_solvable | unsolvable | ETA 373.2min
[1188/5000] baseline_solvable | ok | ETA 372.9min
[1189/5000] baseline_solvable | ok | ETA 372.5min
[1190/5000] baseline_solvable | ok | ETA 372.2min
[1191/5000] baseline_solvable | ok | ETA 372.0min
[1192/5000] baseline_solvable | unsolvable | ETA 371.7min
[1193/5000] baseline_solvable | ok | ETA 372.4min
[1194/5000] baseline_solvable | ok | ETA 372.0min
[1195/5000] baseline_solvable | unsolvable | ETA 371.6min
[1196/5000] baseline_solvable | ok | ETA 371.2min
[1197/5000] baseline_solvable | ok | ETA 372.9min
[1198/5000] baseline_solvable | unsolvable | ETA 372.5min
[1199/5000] baseline_solvable | ok | ETA 374.5min
[1200/5000] baseline_solvable | ok | ETA 374.1min
[1201/5000] baseline_solvable | unsolvable | ETA 373.7min
[1202/5000] baseline_solvable | ok | ETA 373.4min
[1203/5000] baseline_solvable | ok | ETA 376.7min
[1204/5000] baseline_solvable | unsolvable | ETA 377.1min
[1205/5000] baseline_solvable | unsolvable | ETA 377.1min
[1206/5000] baseline_solvable | ok | ETA 376.8min
[1207/5000] baseline_solvable | ok | ETA 376.4min
[1208/5000] baseline_solvable | unsolvable | ETA 376.3min
[1209/5000] baseline_solvable | unsolvable | ETA 376.0min
[1210/5000] baseline_solvable | unsolvable | ETA 375.6min
[1211/5000] baseline_solvable | unsolvable | ETA 376.8min
[1212/5000] baseline_solvable | unsolvable | ETA 376.6min
[1213/5000] baseline_solvable | unsolvable | ETA 376.2min
[1214/5000] baseline_solvable | ok | ETA 375.9min
[1215/5000] baseline_solvable | ok | ETA 375.5min
[1216/5000] baseline_solvable | ok | ETA 377.4min
[1217/5000] baseline_solvable | ok | ETA 377.0min
[1218/5000] baseline_solvable | timeout | ETA 382.8min
[1219/5000] baseline_solvable | unsolvable | ETA 382.9min
[1220/5000] baseline_solvable | unsolvable | ETA 382.6min
[1221/5000] baseline_solvable | ok | ETA 382.2min
[1222/5000] baseline_solvable | unsolvable | ETA 382.3min
[1223/5000] baseline_solvable | ok | ETA 381.9min
[1224/5000] baseline_solvable | unsolvable | ETA 381.8min
[1225/5000] baseline_solvable | ok | ETA 381.8min
[1226/5000] baseline_solvable | ok | ETA 381.4min
[1227/5000] baseline_solvable | unsolvable | ETA 381.0min
[1228/5000] baseline_solvable | ok | ETA 380.6min
[1229/5000] baseline_solvable | ok | ETA 380.2min
[1230/5000] baseline_solvable | ok | ETA 381.1min
[1231/5000] baseline_solvable | unsolvable | ETA 381.1min
[1232/5000] baseline_solvable | ok | ETA 383.4min
[1233/5000] baseline_solvable | ok | ETA 383.0min
[1234/5000] baseline_solvable | ok | ETA 382.6min
[1235/5000] baseline_solvable | unsolvable | ETA 382.3min
[1236/5000] baseline_solvable | ok | ETA 381.9min
[1237/5000] baseline_solvable | ok | ETA 381.7min
[1238/5000] baseline_solvable | ok | ETA 383.9min
[1239/5000] baseline_solvable | ok | ETA 383.7min
[1240/5000] baseline_solvable | unsolvable | ETA 384.3min
[1241/5000] baseline_solvable | ok | ETA 384.0min
[1242/5000] baseline_solvable | ok | ETA 383.6min
[1243/5000] baseline_solvable | ok | ETA 383.3min
[1244/5000] baseline_solvable | unsolvable | ETA 386.9min
[1245/5000] baseline_solvable | ok | ETA 386.6min
[1246/5000] baseline_solvable | ok | ETA 386.2min
[1247/5000] baseline_solvable | ok | ETA 386.0min
[1248/5000] baseline_solvable | ok | ETA 387.0min
[1249/5000] baseline_solvable | ok | ETA 386.6min
[1250/5000] baseline_solvable | ok | ETA 386.4min
[1251/5000] baseline_solvable | ok | ETA 386.0min
[1252/5000] baseline_solvable | ok | ETA 385.8min
[1253/5000] baseline_solvable | ok | ETA 385.5min
[1254/5000] baseline_solvable | unsolvable | ETA 389.7min
[1255/5000] baseline_solvable | ok | ETA 389.4min
[1256/5000] baseline_solvable | ok | ETA 389.1min
[1257/5000] baseline_solvable | ok | ETA 388.6min
[1258/5000] baseline_solvable | ok | ETA 388.3min
[1259/5000] baseline_solvable | unsolvable | ETA 387.9min
[1260/5000] baseline_solvable | ok | ETA 390.2min
[1261/5000] baseline_solvable | ok | ETA 389.8min
[1262/5000] baseline_solvable | ok | ETA 389.4min
[1263/5000] baseline_solvable | ok | ETA 389.6min
[1264/5000] baseline_solvable | unsolvable | ETA 392.9min
[1265/5000] baseline_solvable | timeout | ETA 398.4min
[1266/5000] baseline_solvable | ok | ETA 398.0min
[1267/5000] baseline_solvable | ok | ETA 398.0min
[1268/5000] baseline_solvable | ok | ETA 398.5min
[1269/5000] baseline_solvable | ok | ETA 398.2min
[1270/5000] baseline_solvable | ok | ETA 397.7min
[1271/5000] baseline_solvable | ok | ETA 397.8min
[1272/5000] baseline_solvable | unsolvable | ETA 401.1min
[1273/5000] baseline_solvable | ok | ETA 400.7min
[1274/5000] baseline_solvable | ok | ETA 400.7min
[1275/5000] baseline_solvable | ok | ETA 400.3min
[1276/5000] baseline_solvable | unsolvable | ETA 399.9min
[1277/5000] baseline_solvable | ok | ETA 399.6min
[1278/5000] baseline_solvable | ok | ETA 399.6min
[1279/5000] baseline_solvable | ok | ETA 399.6min
[1280/5000] baseline_solvable | ok | ETA 399.2min
[1281/5000] baseline_solvable | ok | ETA 398.8min
[1282/5000] baseline_solvable | ok | ETA 398.4min
[1283/5000] baseline_solvable | ok | ETA 398.0min
[1284/5000] baseline_solvable | ok | ETA 397.6min
[1285/5000] baseline_solvable | unsolvable | ETA 397.6min
[1286/5000] baseline_solvable | unsolvable | ETA 397.3min
[1287/5000] baseline_solvable | timeout | ETA 402.6min
[1288/5000] baseline_solvable | unsolvable | ETA 402.2min
[1289/5000] baseline_solvable | unsolvable | ETA 401.9min
[1290/5000] baseline_solvable | ok | ETA 401.6min
[1291/5000] baseline_solvable | ok | ETA 403.7min
[1292/5000] baseline_solvable | ok | ETA 403.4min
[1293/5000] baseline_solvable | ok | ETA 403.0min
[1294/5000] baseline_solvable | ok | ETA 402.6min
[1295/5000] baseline_solvable | unsolvable | ETA 402.4min
[1296/5000] baseline_solvable | unsolvable | ETA 402.4min
[1297/5000] baseline_solvable | ok | ETA 405.6min
[1298/5000] baseline_solvable | unsolvable | ETA 405.3min
[1299/5000] baseline_solvable | ok | ETA 406.2min
[1300/5000] baseline_solvable | ok | ETA 405.8min
[1301/5000] baseline_solvable | unsolvable | ETA 405.8min
[1302/5000] baseline_solvable | ok | ETA 405.8min
[1303/5000] baseline_solvable | unsolvable | ETA 406.3min
[1304/5000] baseline_solvable | ok | ETA 405.9min
[1305/5000] baseline_solvable | ok | ETA 405.5min
[1306/5000] baseline_solvable | ok | ETA 405.1min
[1307/5000] baseline_solvable | ok | ETA 404.7min
[1308/5000] baseline_solvable | timeout | ETA 409.9min
[1309/5000] baseline_solvable | ok | ETA 410.6min
[1310/5000] baseline_solvable | unsolvable | ETA 410.2min
[1311/5000] baseline_solvable | ok | ETA 409.8min
[1312/5000] baseline_solvable | unsolvable | ETA 409.9min
[1313/5000] baseline_solvable | unsolvable | ETA 409.5min
[1314/5000] baseline_solvable | ok | ETA 409.1min
[1315/5000] baseline_solvable | unsolvable | ETA 408.7min
[1316/5000] baseline_solvable | ok | ETA 408.3min
[1317/5000] baseline_solvable | ok | ETA 408.1min
[1318/5000] baseline_solvable | ok | ETA 407.7min
[1319/5000] baseline_solvable | timeout | ETA 412.9min
[1320/5000] baseline_solvable | ok | ETA 412.5min
[1321/5000] baseline_solvable | ok | ETA 412.0min
[1322/5000] baseline_solvable | ok | ETA 412.3min
[1323/5000] baseline_solvable | ok | ETA 411.9min
[1324/5000] baseline_solvable | unsolvable | ETA 411.9min
[1325/5000] baseline_solvable | ok | ETA 411.5min
[1326/5000] baseline_solvable | ok | ETA 411.1min
[1327/5000] baseline_solvable | ok | ETA 410.7min
[1328/5000] baseline_solvable | unsolvable | ETA 410.2min
[1329/5000] baseline_solvable | ok | ETA 410.1min
[1330/5000] baseline_solvable | unsolvable | ETA 410.1min
[1331/5000] baseline_solvable | ok | ETA 409.7min
[1332/5000] baseline_solvable | timeout | ETA 414.8min
[1333/5000] baseline_solvable | unsolvable | ETA 414.4min
[1334/5000] baseline_solvable | ok | ETA 414.0min
[1335/5000] baseline_solvable | ok | ETA 414.3min
[1336/5000] baseline_solvable | ok | ETA 413.9min
[1337/5000] baseline_solvable | unsolvable | ETA 414.4min
[1338/5000] baseline_solvable | ok | ETA 414.0min
[1339/5000] baseline_solvable | ok | ETA 413.6min
[1340/5000] baseline_solvable | ok | ETA 413.2min
[1341/5000] baseline_solvable | ok | ETA 412.8min
[1342/5000] baseline_solvable | ok | ETA 412.4min
[1343/5000] baseline_solvable | ok | ETA 412.0min
[1344/5000] baseline_solvable | ok | ETA 411.6min
[1345/5000] baseline_solvable | ok | ETA 411.2min
[1346/5000] baseline_solvable | ok | ETA 410.8min
[1347/5000] baseline_solvable | ok | ETA 410.4min
[1348/5000] baseline_solvable | unsolvable | ETA 410.0min
[1349/5000] baseline_solvable | unsolvable | ETA 409.7min
[1350/5000] baseline_solvable | unsolvable | ETA 409.3min
[1351/5000] baseline_solvable | ok | ETA 408.9min
[1352/5000] baseline_solvable | ok | ETA 408.5min
[1353/5000] baseline_solvable | ok | ETA 408.1min
[1354/5000] baseline_solvable | ok | ETA 407.9min
[1355/5000] baseline_solvable | ok | ETA 407.5min
[1356/5000] baseline_solvable | unsolvable | ETA 407.5min
[1357/5000] baseline_solvable | ok | ETA 407.2min
[1358/5000] baseline_solvable | unsolvable | ETA 406.8min
[1359/5000] baseline_solvable | ok | ETA 407.8min
[1360/5000] baseline_solvable | ok | ETA 407.5min
[1361/5000] baseline_solvable | unsolvable | ETA 407.2min
[1362/5000] baseline_solvable | ok | ETA 407.1min
[1363/5000] baseline_solvable | unsolvable | ETA 406.7min
[1364/5000] baseline_solvable | ok | ETA 406.7min
[1365/5000] baseline_solvable | ok | ETA 406.6min
[1366/5000] baseline_solvable | ok | ETA 406.2min
[1367/5000] baseline_solvable | ok | ETA 405.9min
[1368/5000] baseline_solvable | ok | ETA 405.5min
[1369/5000] baseline_solvable | ok | ETA 405.2min
[1370/5000] baseline_solvable | ok | ETA 405.1min
[1371/5000] baseline_solvable | ok | ETA 404.7min
[1372/5000] baseline_solvable | unsolvable | ETA 404.4min
[1373/5000] baseline_solvable | ok | ETA 404.0min
[1374/5000] baseline_solvable | timeout | ETA 408.9min
[1375/5000] baseline_solvable | unsolvable | ETA 408.6min
[1376/5000] baseline_solvable | ok | ETA 408.2min
[1377/5000] baseline_solvable | ok | ETA 412.0min
[1378/5000] baseline_solvable | ok | ETA 411.9min
[1379/5000] baseline_solvable | unsolvable | ETA 411.5min
[1380/5000] baseline_solvable | ok | ETA 411.1min
[1381/5000] baseline_solvable | ok | ETA 410.7min
[1382/5000] baseline_solvable | ok | ETA 410.5min
[1383/5000] baseline_solvable | ok | ETA 410.3min
[1384/5000] baseline_solvable | unsolvable | ETA 413.6min
[1385/5000] baseline_solvable | ok | ETA 413.1min
[1386/5000] baseline_solvable | ok | ETA 412.7min
[1387/5000] baseline_solvable | ok | ETA 412.3min
[1388/5000] baseline_solvable | unsolvable | ETA 412.0min
[1389/5000] baseline_solvable | ok | ETA 411.7min
[1390/5000] baseline_solvable | unsolvable | ETA 411.3min
[1391/5000] baseline_solvable | ok | ETA 410.9min
[1392/5000] baseline_solvable | unsolvable | ETA 410.8min
[1393/5000] baseline_solvable | ok | ETA 410.6min
[1394/5000] baseline_solvable | unsolvable | ETA 410.1min
[1395/5000] baseline_solvable | ok | ETA 410.1min
[1396/5000] baseline_solvable | unsolvable | ETA 410.2min
[1397/5000] baseline_solvable | ok | ETA 409.7min
[1398/5000] baseline_solvable | unsolvable | ETA 410.9min
[1399/5000] baseline_solvable | unsolvable | ETA 410.5min
[1400/5000] baseline_solvable | ok | ETA 410.9min
[1401/5000] baseline_solvable | unsolvable | ETA 410.5min
[1402/5000] baseline_solvable | unsolvable | ETA 410.2min
[1403/5000] baseline_solvable | ok | ETA 414.1min
[1404/5000] baseline_solvable | ok | ETA 413.7min
[1405/5000] baseline_solvable | ok | ETA 413.3min
[1406/5000] baseline_solvable | unsolvable | ETA 412.9min
[1407/5000] baseline_solvable | ok | ETA 412.5min
[1408/5000] baseline_solvable | ok | ETA 412.3min
[1409/5000] baseline_solvable | timeout | ETA 417.0min
[1410/5000] baseline_solvable | ok | ETA 416.8min
[1411/5000] baseline_solvable | ok | ETA 416.4min
[1412/5000] baseline_solvable | timeout | ETA 421.1min
[1413/5000] baseline_solvable | unsolvable | ETA 420.8min
[1414/5000] baseline_solvable | unsolvable | ETA 420.7min
[1415/5000] baseline_solvable | unsolvable | ETA 420.9min
[1416/5000] baseline_solvable | ok | ETA 420.4min
[1417/5000] baseline_solvable | unsolvable | ETA 422.1min
[1418/5000] baseline_solvable | ok | ETA 421.8min
[1419/5000] baseline_solvable | ok | ETA 422.0min
[1420/5000] baseline_solvable | ok | ETA 421.6min
[1421/5000] baseline_solvable | ok | ETA 421.2min
[1422/5000] baseline_solvable | ok | ETA 421.8min
[1423/5000] baseline_solvable | ok | ETA 421.3min
[1424/5000] baseline_solvable | ok | ETA 421.9min
[1425/5000] baseline_solvable | unsolvable | ETA 421.8min
[1426/5000] baseline_solvable | unsolvable | ETA 421.7min
[1427/5000] baseline_solvable | ok | ETA 421.4min
[1428/5000] baseline_solvable | ok | ETA 421.2min
[1429/5000] baseline_solvable | unsolvable | ETA 420.9min
[1430/5000] baseline_solvable | ok | ETA 420.5min
[1431/5000] baseline_solvable | unsolvable | ETA 420.3min
[1432/5000] baseline_solvable | ok | ETA 419.8min
[1433/5000] baseline_solvable | ok | ETA 419.4min
[1434/5000] baseline_solvable | ok | ETA 419.0min
[1435/5000] baseline_solvable | ok | ETA 419.0min
[1436/5000] baseline_solvable | unsolvable | ETA 418.6min
[1437/5000] baseline_solvable | ok | ETA 418.2min
[1438/5000] baseline_solvable | ok | ETA 417.8min
[1439/5000] baseline_solvable | ok | ETA 417.5min
[1440/5000] baseline_solvable | ok | ETA 419.0min
[1441/5000] baseline_solvable | ok | ETA 418.6min
[1442/5000] baseline_solvable | ok | ETA 418.2min
[1443/5000] baseline_solvable | unsolvable | ETA 418.0min
[1444/5000] baseline_solvable | ok | ETA 417.6min
[1445/5000] baseline_solvable | ok | ETA 417.7min
[1446/5000] baseline_solvable | ok | ETA 417.3min
[1447/5000] baseline_solvable | ok | ETA 418.0min
[1448/5000] baseline_solvable | ok | ETA 417.6min
[1449/5000] baseline_solvable | unsolvable | ETA 418.9min
[1450/5000] baseline_solvable | ok | ETA 418.5min
[1451/5000] baseline_solvable | ok | ETA 418.1min
[1452/5000] baseline_solvable | ok | ETA 418.0min
[1453/5000] baseline_solvable | ok | ETA 417.7min
[1454/5000] baseline_solvable | unsolvable | ETA 417.4min
[1455/5000] baseline_solvable | ok | ETA 417.0min
[1456/5000] baseline_solvable | timeout | ETA 421.4min
[1457/5000] baseline_solvable | timeout | ETA 425.9min
[1458/5000] baseline_solvable | ok | ETA 425.5min
[1459/5000] baseline_solvable | ok | ETA 425.1min
[1460/5000] baseline_solvable | ok | ETA 425.3min
[1461/5000] baseline_solvable | ok | ETA 424.9min
[1462/5000] baseline_solvable | unsolvable | ETA 424.6min
[1463/5000] baseline_solvable | unsolvable | ETA 424.2min
[1464/5000] baseline_solvable | ok | ETA 423.7min
[1465/5000] baseline_solvable | ok | ETA 423.3min
[1466/5000] baseline_solvable | ok | ETA 423.1min
[1467/5000] baseline_solvable | ok | ETA 422.7min
[1468/5000] baseline_solvable | unsolvable | ETA 422.3min
[1469/5000] baseline_solvable | ok | ETA 421.9min
[1470/5000] baseline_solvable | ok | ETA 421.5min
[1471/5000] baseline_solvable | timeout | ETA 425.9min
[1472/5000] baseline_solvable | ok | ETA 425.5min
[1473/5000] baseline_solvable | unsolvable | ETA 425.2min
[1474/5000] baseline_solvable | ok | ETA 424.8min
[1475/5000] baseline_solvable | unsolvable | ETA 427.3min
[1476/5000] baseline_solvable | ok | ETA 426.9min
[1477/5000] baseline_solvable | ok | ETA 426.5min
[1478/5000] baseline_solvable | ok | ETA 426.1min
[1479/5000] baseline_solvable | ok | ETA 425.7min
[1480/5000] baseline_solvable | ok | ETA 425.2min
[1481/5000] baseline_solvable | unsolvable | ETA 424.9min
[1482/5000] baseline_solvable | unsolvable | ETA 424.5min
[1483/5000] baseline_solvable | ok | ETA 424.1min
[1484/5000] baseline_solvable | ok | ETA 423.9min
[1485/5000] baseline_solvable | ok | ETA 423.5min
[1486/5000] baseline_solvable | ok | ETA 423.3min
[1487/5000] baseline_solvable | ok | ETA 422.9min
[1488/5000] baseline_solvable | ok | ETA 423.5min
[1489/5000] baseline_solvable | ok | ETA 423.1min
[1490/5000] baseline_solvable | unsolvable | ETA 423.2min
[1491/5000] baseline_solvable | unsolvable | ETA 423.3min
[1492/5000] baseline_solvable | ok | ETA 423.4min
[1493/5000] baseline_solvable | ok | ETA 423.5min
[1494/5000] baseline_solvable | unsolvable | ETA 423.2min
[1495/5000] baseline_solvable | ok | ETA 423.9min
[1496/5000] baseline_solvable | timeout | ETA 428.1min
[1497/5000] baseline_solvable | unsolvable | ETA 427.8min
[1498/5000] baseline_solvable | timeout | ETA 432.0min
[1499/5000] baseline_solvable | ok | ETA 431.7min
[1500/5000] baseline_solvable | ok | ETA 431.4min
[1501/5000] baseline_solvable | ok | ETA 431.0min
[1502/5000] baseline_solvable | unsolvable | ETA 430.7min
[1503/5000] baseline_solvable | unsolvable | ETA 430.5min
[1504/5000] baseline_solvable | ok | ETA 430.3min
[1505/5000] baseline_solvable | unsolvable | ETA 430.0min
[1506/5000] baseline_solvable | ok | ETA 429.7min
[1507/5000] baseline_solvable | ok | ETA 429.9min
[1508/5000] baseline_solvable | ok | ETA 429.5min
[1509/5000] baseline_solvable | ok | ETA 429.2min
[1510/5000] baseline_solvable | unsolvable | ETA 431.0min
[1511/5000] baseline_solvable | unsolvable | ETA 431.3min
[1512/5000] baseline_solvable | ok | ETA 431.0min
[1513/5000] baseline_solvable | timeout | ETA 435.2min
[1514/5000] baseline_solvable | ok | ETA 435.0min
[1515/5000] baseline_solvable | ok | ETA 434.7min
[1516/5000] baseline_solvable | ok | ETA 436.2min
[1517/5000] baseline_solvable | ok | ETA 439.5min
[1518/5000] baseline_solvable | timeout | ETA 443.7min
[1519/5000] baseline_solvable | unsolvable | ETA 443.6min
